date,month,project_name,project_size,team_name,developer_name,developer_count,repository_name,commits,pull_requests,merge_conflicts,issues_resolved,bugs_reported,lines_added,lines_deleted
2025-02-23,2025-02,LogisticsOS,Large,DevOps,Gita Adinata,26,logisticsos-infra,5,4,1,3,2,558,166
2025-02-23,2025-02,LogisticsOS,Large,DevOps,Bagas Hartono,26,logisticsos-infra,8,3,1,3,3,649,137
2025-02-24,2025-02,CampusPay,Small,Backend,Karina Pratama,5,campuspay-api,15,7,2,6,2,1783,1008
2025-02-24,2025-02,CommerceCore,Large,Frontend,Farah Pratama,18,commercecore-storefront,7,4,1,8,1,1086,404
2025-02-24,2025-02,CommerceCore,Large,Mobile,Karina Mahendra,18,commercecore-mobile,16,4,2,2,1,2332,1101
2025-02-24,2025-02,FinSight,Large,Backend,Ilham Mahendra,20,finsight-api,3,4,3,2,1,503,204
2025-02-24,2025-02,LearningPortal,Medium,Data,Raka Anwar,12,learningportal-recommendation,15,9,1,8,2,1206,495
2025-02-24,2025-02,LogisticsOS,Large,Backend,Hana Adinata,26,logisticsos-routing,12,2,0,4,4,1219,225
2025-02-25,2025-02,InventoryHub,Medium,Backend,Dewi Nugraha,9,inventoryhub-api,7,6,1,3,0,853,261
2025-02-25,2025-02,InventoryHub,Medium,Frontend,Joko Anwar,9,inventoryhub-admin,11,5,1,7,1,857,349
2025-02-25,2025-02,LearningPortal,Medium,Mobile,Tegar Santoso,12,learningportal-mobile,12,4,0,8,1,760,355
2025-02-25,2025-02,LogisticsOS,Large,Mobile,Ilham Permata,26,logisticsos-driver,6,3,0,1,1,796,307
2025-02-25,2025-02,LogisticsOS,Large,Mobile,Tegar Basuki,26,logisticsos-driver,8,3,0,3,2,1158,470
2025-02-25,2025-02,SupportSuite,Medium,Backend,Salsa Anwar,10,supportsuite-api,9,7,1,4,2,1498,268
2025-02-26,2025-02,FinSight,Large,Backend,Hana Mahendra,20,finsight-api,5,2,1,4,1,958,463
2025-02-26,2025-02,HealthTrack,Large,Data,Dewi Yuliani,22,healthtrack-models,8,3,2,1,2,859,336
2025-02-26,2025-02,LearningPortal,Medium,Data,Ayu Saputra,12,learningportal-recommendation,16,5,3,11,2,881,585
2025-02-26,2025-02,LearningPortal,Medium,Mobile,Rizky Permata,12,learningportal-mobile,15,2,0,4,0,1495,375
2025-02-26,2025-02,LogisticsOS,Large,Data,Laras Kusuma,26,logisticsos-forecasting,5,4,1,3,0,522,282
2025-02-26,2025-02,LogisticsOS,Large,Data,Hana Santoso,26,logisticsos-forecasting,12,4,1,3,1,1974,832
2025-02-26,2025-02,LogisticsOS,Large,Frontend,Citra Pratama,26,logisticsos-control-tower,5,6,3,2,2,442,141
2025-02-27,2025-02,CommerceCore,Large,Backend,Eka Mahendra,18,commercecore-api,12,2,1,6,2,870,409
2025-02-27,2025-02,InventoryHub,Medium,DevOps,Made Yuliani,9,inventoryhub-infra,10,8,0,7,2,504,268
2025-02-28,2025-02,HealthTrack,Large,Mobile,Eka Kusuma,22,healthtrack-mobile,9,2,0,7,1,1578,1025
2025-03-01,2025-03,CommerceCore,Large,Mobile,Karina Mahendra,18,commercecore-mobile,13,1,0,4,2,2134,1099
2025-03-01,2025-03,HealthTrack,Large,Mobile,Raka Hartono,22,healthtrack-mobile,10,6,2,2,4,2235,1442
2025-03-01,2025-03,LogisticsOS,Large,Backend,Hana Adinata,26,logisticsos-api,7,3,1,1,0,1408,654
2025-03-01,2025-03,LogisticsOS,Large,DevOps,Bagas Hartono,26,logisticsos-infra,2,1,1,1,0,431,275
2025-03-02,2025-03,CampusPay,Small,Mobile,Citra Saputra,5,campuspay-mobile,14,2,0,7,1,1170,424
2025-03-02,2025-03,FinSight,Large,DevOps,Hana Pratama,20,finsight-platform,5,4,1,3,1,510,151
2025-03-02,2025-03,FinSight,Large,Frontend,Ayu Kusuma,20,finsight-dashboard,8,4,0,3,1,1449,718
2025-03-02,2025-03,LearningPortal,Medium,Backend,Joko Basuki,12,learningportal-api,9,5,2,4,1,1223,402
2025-03-02,2025-03,LogisticsOS,Large,Frontend,Citra Pratama,26,logisticsos-control-tower,11,5,4,5,1,677,287
2025-03-02,2025-03,SupportSuite,Medium,DevOps,Bima Nugraha,10,supportsuite-ops,9,3,1,3,4,1145,788
2025-03-03,2025-03,AuthFlow,Small,Frontend,Arif Permata,4,authflow-web,18,8,0,8,1,466,234
2025-03-03,2025-03,FinSight,Large,Backend,Bagas Nugraha,20,finsight-risk-engine,9,2,0,5,1,1085,475
2025-03-03,2025-03,FinSight,Large,Data,Alya Pratama,20,finsight-pipeline,7,3,1,5,1,1376,564
2025-03-03,2025-03,FinSight,Large,Frontend,Gita Hartono,20,finsight-dashboard,6,4,2,4,2,722,472
2025-03-03,2025-03,LogisticsOS,Large,DevOps,Gita Adinata,26,logisticsos-infra,7,4,3,3,1,1300,223
2025-03-04,2025-03,HealthTrack,Large,DevOps,Bagas Kusuma,22,healthtrack-platform,13,6,2,3,2,1327,388
2025-03-04,2025-03,LearningPortal,Medium,Mobile,Tegar Santoso,12,learningportal-mobile,19,7,2,6,1,1310,499
2025-03-04,2025-03,LogisticsOS,Large,Backend,Laras Permata,26,logisticsos-api,9,3,1,5,1,1194,438
2025-03-04,2025-03,SupportSuite,Medium,DevOps,Gita Ramadhan,10,supportsuite-ops,16,2,0,6,4,1726,903
2025-03-05,2025-03,HealthTrack,Large,Mobile,Eka Kusuma,22,healthtrack-mobile,6,6,1,4,1,525,216
2025-03-05,2025-03,LearningPortal,Medium,Frontend,Dimas Yuliani,12,learningportal-web,19,6,1,8,1,1948,1040
2025-03-05,2025-03,LogisticsOS,Large,Mobile,Gita Wijaya,26,logisticsos-driver,8,3,1,8,2,1399,312
2025-03-06,2025-03,InventoryHub,Medium,Frontend,Joko Anwar,9,inventoryhub-admin,11,6,0,2,1,627,374
2025-03-07,2025-03,FinSight,Large,Frontend,Naufal Hartono,20,finsight-dashboard,4,4,3,2,1,474,202
2025-03-07,2025-03,HealthTrack,Large,Frontend,Dimas Anwar,22,healthtrack-clinic,2,3,0,3,0,342,133
2025-03-07,2025-03,LearningPortal,Medium,Backend,Eka Permata,12,learningportal-api,16,2,1,4,0,1432,671
2025-03-07,2025-03,LearningPortal,Medium,Data,Ayu Saputra,12,learningportal-recommendation,8,5,2,7,1,725,125
2025-03-07,2025-03,LogisticsOS,Large,Frontend,Naufal Basuki,26,logisticsos-control-tower,16,5,0,9,1,3298,2348
2025-03-08,2025-03,FinSight,Large,Backend,Raka Lestari,20,finsight-api,9,4,1,1,4,1373,390
2025-03-08,2025-03,HealthTrack,Large,Data,Dewi Yuliani,22,healthtrack-models,14,5,1,3,2,1095,324
2025-03-08,2025-03,LogisticsOS,Large,Frontend,Rizky Saputra,26,logisticsos-control-tower,8,6,3,6,0,702,204
2025-03-08,2025-03,SupportSuite,Medium,Backend,Citra Hartono,10,supportsuite-api,12,8,2,7,1,1826,826
2025-03-09,2025-03,CommerceCore,Large,Backend,Eka Mahendra,18,commercecore-payment,9,7,2,5,3,1752,1006
2025-03-09,2025-03,CommerceCore,Large,Data,Putri Wijaya,18,commercecore-warehouse,8,4,1,3,2,1270,808
2025-03-09,2025-03,CommerceCore,Large,DevOps,Gita Permata,18,commercecore-platform,19,5,1,4,4,2779,579
2025-03-09,2025-03,FinSight,Large,Frontend,Vina Anwar,20,finsight-dashboard,6,6,2,4,1,804,288
2025-03-09,2025-03,LogisticsOS,Large,Data,Bima Kusuma,26,logisticsos-forecasting,8,2,1,1,3,848,350
2025-03-10,2025-03,CommerceCore,Large,Frontend,Farah Firmansyah,18,commercecore-storefront,8,3,1,4,0,1440,374
2025-03-10,2025-03,FinSight,Large,DevOps,Andi Yuliani,20,finsight-platform,6,2,1,2,1,498,260
2025-03-10,2025-03,LearningPortal,Medium,Backend,Eka Yuliani,12,learningportal-api,17,9,1,7,1,2447,1553
2025-03-10,2025-03,LogisticsOS,Large,DevOps,Andi Pratama,26,logisticsos-infra,8,4,1,0,3,765,175
2025-03-11,2025-03,CampusPay,Small,Data,Farah Permata,5,campuspay-analytics,11,6,0,6,3,1259,445
2025-03-11,2025-03,CommerceCore,Large,Mobile,Ayu Ramadhan,18,commercecore-mobile,12,3,2,7,0,2198,737
2025-03-11,2025-03,HealthTrack,Large,Backend,Fikri Santoso,22,healthtrack-integration,9,3,2,2,3,1422,945
2025-03-11,2025-03,InventoryHub,Medium,Backend,Naufal Wijaya,9,inventoryhub-api,20,6,0,9,4,1396,354
2025-03-11,2025-03,LogisticsOS,Large,Frontend,Laras Wijaya,26,logisticsos-control-tower,6,3,1,1,0,1323,704
2025-03-11,2025-03,LogisticsOS,Large,Mobile,Nadia Permata,26,logisticsos-driver,7,4,3,4,1,504,252
2025-03-12,2025-03,CommerceCore,Large,Frontend,Alya Basuki,18,commercecore-storefront,15,5,0,8,4,1267,815
2025-03-12,2025-03,InventoryHub,Medium,Data,Salsa Yuliani,9,inventoryhub-reporting,12,5,1,0,1,1763,824
2025-03-12,2025-03,InventoryHub,Medium,Frontend,Eka Adinata,9,inventoryhub-admin,10,8,2,11,0,1202,317
2025-03-12,2025-03,SupportSuite,Medium,Backend,Salsa Anwar,10,supportsuite-api,10,3,1,6,1,727,246
2025-03-13,2025-03,FinSight,Large,Backend,Hana Permata,20,finsight-api,8,6,1,3,4,991,670
2025-03-13,2025-03,FinSight,Large,Data,Bagas Pratama,20,finsight-pipeline,6,5,1,1,1,950,577
2025-03-13,2025-03,HealthTrack,Large,Frontend,Raka Pratama,22,healthtrack-clinic,14,7,1,6,4,2724,1753
2025-03-13,2025-03,LearningPortal,Medium,Data,Arif Basuki,12,learningportal-recommendation,26,4,0,11,2,4021,1003
2025-03-14,2025-03,HealthTrack,Large,Backend,Putri Yuliani,22,healthtrack-integration,9,5,2,8,2,1687,260
2025-03-14,2025-03,LogisticsOS,Large,Data,Ayu Basuki,26,logisticsos-forecasting,14,3,1,3,3,1327,387
2025-03-14,2025-03,LogisticsOS,Large,DevOps,Bima Saputra,26,logisticsos-infra,8,4,2,4,0,964,496
2025-03-14,2025-03,SupportSuite,Medium,Data,Joko Adinata,10,supportsuite-insights,5,1,0,1,0,828,434
2025-03-15,2025-03,CampusPay,Small,Mobile,Naufal Nugraha,5,campuspay-mobile,14,6,0,15,1,1118,369
2025-03-15,2025-03,FinSight,Large,Backend,Hana Mahendra,20,finsight-api,10,6,1,3,3,1106,637
2025-03-15,2025-03,LogisticsOS,Large,Data,Hana Yuliani,26,logisticsos-forecasting,4,3,1,4,1,451,266
2025-03-16,2025-03,AuthFlow,Small,Backend,Arif Kusuma,4,authflow-api,14,6,1,10,1,1365,735
2025-03-16,2025-03,HealthTrack,Large,Mobile,Nadia Firmansyah,22,healthtrack-mobile,13,4,0,9,3,1772,436
2025-03-16,2025-03,InventoryHub,Medium,Backend,Fikri Ramadhan,9,inventoryhub-api,11,3,2,5,0,777,420
2025-03-16,2025-03,LearningPortal,Medium,Mobile,Alya Ramadhan,12,learningportal-mobile,17,4,0,9,0,2740,1258
2025-03-16,2025-03,LogisticsOS,Large,Data,Hana Santoso,26,logisticsos-forecasting,6,3,1,4,1,790,345
2025-03-17,2025-03,CampusPay,Small,Backend,Alya Lestari,5,campuspay-api,8,6,1,9,0,903,257
2025-03-17,2025-03,CommerceCore,Large,Frontend,Bima Santoso,18,commercecore-storefront,16,7,3,9,0,1733,525
2025-03-17,2025-03,HealthTrack,Large,DevOps,Raka Santoso,22,healthtrack-platform,14,1,1,4,2,1650,349
2025-03-17,2025-03,HealthTrack,Large,Frontend,Putri Santoso,22,healthtrack-clinic,10,4,2,10,2,1391,575
2025-03-17,2025-03,InventoryHub,Medium,DevOps,Made Yuliani,9,inventoryhub-infra,16,5,0,8,3,1011,300
2025-03-18,2025-03,CommerceCore,Large,Backend,Karina Lestari,18,commercecore-payment,11,7,0,1,4,1536,469
2025-03-18,2025-03,HealthTrack,Large,Backend,Nadia Pratama,22,healthtrack-integration,10,4,2,10,1,1554,876
2025-03-18,2025-03,HealthTrack,Large,Backend,Salsa Permata,22,healthtrack-integration,10,5,1,5,4,1843,1043
2025-03-18,2025-03,LearningPortal,Medium,Frontend,Bima Permata,12,learningportal-web,12,2,0,3,0,1811,757
2025-03-18,2025-03,LogisticsOS,Large,Backend,Dimas Kusuma,26,logisticsos-routing,8,1,0,5,1,810,268
2025-03-18,2025-03,LogisticsOS,Large,Frontend,Ilham Firmansyah,26,logisticsos-control-tower,13,5,1,7,4,1492,355
2025-03-19,2025-03,CommerceCore,Large,DevOps,Nadia Adinata,18,commercecore-platform,15,6,2,5,4,1410,595
2025-03-19,2025-03,CommerceCore,Large,Frontend,Farah Pratama,18,commercecore-storefront,13,4,0,8,2,2249,387
2025-03-19,2025-03,HealthTrack,Large,Data,Farah Yuliani,22,healthtrack-models,11,4,3,2,4,1590,274
2025-03-19,2025-03,InventoryHub,Medium,Backend,Dewi Nugraha,9,inventoryhub-api,20,5,1,7,1,460,179
2025-03-19,2025-03,LogisticsOS,Large,Mobile,Tegar Basuki,26,logisticsos-driver,8,6,2,4,4,952,298
2025-03-20,2025-03,FinSight,Large,DevOps,Joko Mahendra,20,finsight-platform,8,2,0,6,2,1550,984
2025-03-20,2025-03,LogisticsOS,Large,DevOps,Arif Lestari,26,logisticsos-infra,8,3,2,3,1,752,292
2025-03-20,2025-03,SupportSuite,Medium,Backend,Laras Lestari,10,supportsuite-api,13,7,0,1,2,1247,632
2025-03-21,2025-03,CampusPay,Small,Backend,Karina Pratama,5,campuspay-api,11,5,0,7,4,1155,563
2025-03-21,2025-03,CommerceCore,Large,Data,Bagas Saputra,18,commercecore-warehouse,15,4,0,6,2,2765,1002
2025-03-21,2025-03,CommerceCore,Large,Data,Rani Nugraha,18,commercecore-warehouse,8,4,1,4,3,808,367
2025-03-21,2025-03,FinSight,Large,Data,Hana Hartono,20,finsight-pipeline,6,2,0,3,5,994,505
2025-03-21,2025-03,HealthTrack,Large,DevOps,Nadia Nugraha,22,healthtrack-platform,10,5,2,5,1,1317,699
2025-03-21,2025-03,HealthTrack,Large,Frontend,Vina Basuki,22,healthtrack-clinic,9,4,1,1,1,1118,258
2025-03-21,2025-03,HealthTrack,Large,Frontend,Dimas Basuki,22,healthtrack-clinic,12,7,1,10,2,1848,470
2025-03-21,2025-03,LogisticsOS,Large,Mobile,Ilham Permata,26,logisticsos-driver,15,5,3,5,4,1178,255
2025-03-22,2025-03,CommerceCore,Large,Backend,Made Lestari,18,commercecore-api,16,4,0,5,1,874,514
2025-03-22,2025-03,FinSight,Large,DevOps,Joko Kusuma,20,finsight-platform,6,4,0,2,2,1009,293
2025-03-22,2025-03,HealthTrack,Large,Mobile,Citra Adinata,22,healthtrack-mobile,7,6,2,3,1,980,333
2025-03-22,2025-03,InventoryHub,Medium,Data,Farah Basuki,9,inventoryhub-reporting,11,5,1,6,2,1128,759
2025-03-23,2025-03,AuthFlow,Small,Backend,Fikri Firmansyah,4,authflow-api,28,8,0,4,5,2551,602
2025-03-23,2025-03,LearningPortal,Medium,Data,Raka Anwar,12,learningportal-recommendation,16,3,1,4,1,1484,760
2025-03-23,2025-03,SupportSuite,Medium,Data,Alya Mahendra,10,supportsuite-insights,8,6,1,1,2,711,185
2025-03-23,2025-03,SupportSuite,Medium,Frontend,Putri Lestari,10,supportsuite-console,14,4,0,4,2,1574,724
2025-03-24,2025-03,FinSight,Large,Data,Fikri Anwar,20,finsight-pipeline,6,3,1,3,1,582,113
2025-03-24,2025-03,FinSight,Large,DevOps,Rani Lestari,20,finsight-platform,13,5,1,4,3,1925,164
2025-03-24,2025-03,FinSight,Large,Frontend,Bagas Basuki,20,finsight-dashboard,6,3,1,2,2,704,249
2025-03-24,2025-03,HealthTrack,Large,Data,Bima Wijaya,22,healthtrack-models,7,5,3,6,0,720,425
2025-03-24,2025-03,HealthTrack,Large,DevOps,Putri Kusuma,22,healthtrack-platform,10,4,4,2,1,1456,780
2025-03-24,2025-03,SupportSuite,Medium,Frontend,Alya Hartono,10,supportsuite-console,11,7,1,6,5,1584,621
2025-03-24,2025-03,SupportSuite,Medium,Frontend,Eka Santoso,10,supportsuite-console,11,7,3,10,1,1443,515
2025-03-25,2025-03,CommerceCore,Large,Mobile,Karina Santoso,18,commercecore-mobile,15,5,0,5,4,2205,1188
2025-03-25,2025-03,FinSight,Large,Data,Joko Wijaya,20,finsight-pipeline,4,8,2,3,0,648,535
2025-03-25,2025-03,HealthTrack,Large,Data,Ilham Wijaya,22,healthtrack-models,11,4,2,7,3,2114,1077
2025-03-25,2025-03,LogisticsOS,Large,Backend,Ilham Anwar,26,logisticsos-routing,9,5,1,4,3,1004,359
2025-03-26,2025-03,InventoryHub,Medium,DevOps,Farah Saputra,9,inventoryhub-infra,14,6,2,4,3,2029,678
2025-03-26,2025-03,LogisticsOS,Large,Mobile,Laras Santoso,26,logisticsos-driver,6,4,2,4,1,745,342
2025-03-27,2025-03,CommerceCore,Large,DevOps,Andi Kusuma,18,commercecore-platform,13,10,2,13,3,1767,965
2025-03-27,2025-03,FinSight,Large,Backend,Ilham Mahendra,20,finsight-risk-engine,10,4,1,8,3,900,538
2025-03-27,2025-03,LogisticsOS,Large,Data,Laras Kusuma,26,logisticsos-forecasting,6,3,0,4,2,1070,395
2025-03-28,2025-03,AuthFlow,Small,DevOps,Laras Nugraha,4,authflow-infra,17,5,0,5,3,1513,454
2025-03-29,2025-03,LogisticsOS,Large,Backend,Eka Ramadhan,26,logisticsos-routing,9,4,2,2,2,1927,1000
2025-03-29,2025-03,LogisticsOS,Large,Backend,Laras Hartono,26,logisticsos-routing,10,3,3,6,4,2144,360
2025-03-30,2025-03,CommerceCore,Large,Mobile,Rani Santoso,18,commercecore-mobile,22,5,1,7,2,3018,1850
2025-03-30,2025-03,HealthTrack,Large,Backend,Ilham Basuki,22,healthtrack-api,11,4,1,5,2,794,396
2025-03-31,2025-03,CommerceCore,Large,Backend,Arif Saputra,18,commercecore-payment,14,8,2,7,2,1833,546
2025-03-31,2025-03,LearningPortal,Medium,Frontend,Eka Anwar,12,learningportal-web,19,5,2,10,3,3236,1821
2025-03-31,2025-03,LearningPortal,Medium,Mobile,Rizky Permata,12,learningportal-mobile,21,5,2,7,5,1824,909
2025-04-01,2025-04,FinSight,Large,Data,Alya Pratama,20,finsight-pipeline,5,2,1,3,1,836,114
2025-04-01,2025-04,InventoryHub,Medium,DevOps,Farah Saputra,9,inventoryhub-infra,11,6,2,7,2,1148,778
2025-04-01,2025-04,LogisticsOS,Large,Backend,Hana Adinata,26,logisticsos-routing,6,4,1,3,0,765,408
2025-04-01,2025-04,LogisticsOS,Large,Mobile,Nadia Permata,26,logisticsos-driver,7,5,1,3,1,1151,633
2025-04-01,2025-04,LogisticsOS,Large,Mobile,Laras Santoso,26,logisticsos-driver,9,5,1,6,3,876,420
2025-04-01,2025-04,SupportSuite,Medium,DevOps,Bima Nugraha,10,supportsuite-ops,7,3,2,7,0,1107,480
2025-04-02,2025-04,FinSight,Large,Data,Hana Hartono,20,finsight-pipeline,7,3,0,5,2,1397,169
2025-04-02,2025-04,HealthTrack,Large,Backend,Salsa Permata,22,healthtrack-integration,11,1,1,7,3,1503,911
2025-04-02,2025-04,HealthTrack,Large,Mobile,Citra Adinata,22,healthtrack-mobile,11,4,1,6,1,1508,765
2025-04-02,2025-04,InventoryHub,Medium,Backend,Fikri Ramadhan,9,inventoryhub-api,13,3,1,2,1,1650,921
2025-04-03,2025-04,InventoryHub,Medium,Data,Farah Basuki,9,inventoryhub-reporting,4,2,1,2,0,561,168
2025-04-03,2025-04,InventoryHub,Medium,Frontend,Joko Anwar,9,inventoryhub-admin,17,5,1,8,1,2350,1399
2025-04-03,2025-04,SupportSuite,Medium,DevOps,Gita Ramadhan,10,supportsuite-ops,9,6,1,4,2,740,486
2025-04-04,2025-04,LearningPortal,Medium,Data,Raka Anwar,12,learningportal-recommendation,9,3,2,4,2,1359,617
2025-04-05,2025-04,HealthTrack,Large,Frontend,Dimas Basuki,22,healthtrack-clinic,12,4,3,1,0,2861,1438
2025-04-06,2025-04,CampusPay,Small,Mobile,Citra Saputra,5,campuspay-mobile,15,3,0,4,0,906,479
2025-04-06,2025-04,CommerceCore,Large,Mobile,Karina Santoso,18,commercecore-mobile,5,4,1,6,1,881,458
2025-04-06,2025-04,FinSight,Large,DevOps,Joko Mahendra,20,finsight-platform,9,4,1,4,1,698,341
2025-04-06,2025-04,HealthTrack,Large,Frontend,Raka Pratama,22,healthtrack-clinic,7,3,1,2,0,897,342
2025-04-06,2025-04,LogisticsOS,Large,Frontend,Ilham Firmansyah,26,logisticsos-control-tower,8,4,2,5,1,1040,293
2025-04-07,2025-04,CommerceCore,Large,DevOps,Gita Permata,18,commercecore-platform,8,4,1,8,2,1228,720
2025-04-07,2025-04,FinSight,Large,Frontend,Naufal Hartono,20,finsight-dashboard,6,4,1,3,0,645,308
2025-04-07,2025-04,HealthTrack,Large,Data,Dewi Yuliani,22,healthtrack-models,11,5,2,5,2,1644,1168
2025-04-07,2025-04,LogisticsOS,Large,Backend,Laras Permata,26,logisticsos-api,6,4,2,4,1,729,288
2025-04-07,2025-04,LogisticsOS,Large,Data,Hana Yuliani,26,logisticsos-forecasting,8,2,1,2,1,833,449
2025-04-07,2025-04,LogisticsOS,Large,Mobile,Ilham Permata,26,logisticsos-driver,11,4,1,3,0,2023,1146
2025-04-08,2025-04,CommerceCore,Large,Frontend,Bima Santoso,18,commercecore-storefront,14,4,0,9,1,2308,836
2025-04-08,2025-04,CommerceCore,Large,Mobile,Karina Mahendra,18,commercecore-mobile,10,3,1,3,0,580,282
2025-04-08,2025-04,FinSight,Large,Backend,Hana Permata,20,finsight-api,10,2,1,6,5,1502,845
2025-04-08,2025-04,FinSight,Large,Data,Fikri Anwar,20,finsight-pipeline,8,3,2,7,3,962,406
2025-04-08,2025-04,HealthTrack,Large,Backend,Fikri Santoso,22,healthtrack-integration,6,5,2,2,0,317,134
2025-04-08,2025-04,HealthTrack,Large,Frontend,Putri Santoso,22,healthtrack-clinic,3,5,1,4,0,443,207
2025-04-08,2025-04,InventoryHub,Medium,DevOps,Made Yuliani,9,inventoryhub-infra,10,6,0,8,3,1085,642
2025-04-08,2025-04,LogisticsOS,Large,Backend,Eka Ramadhan,26,logisticsos-routing,5,3,1,3,0,671,279
2025-04-08,2025-04,SupportSuite,Medium,Data,Alya Mahendra,10,supportsuite-insights,10,3,0,4,2,538,131
2025-04-09,2025-04,CommerceCore,Large,Backend,Karina Lestari,18,commercecore-payment,15,4,0,6,3,2346,570
2025-04-09,2025-04,SupportSuite,Medium,Backend,Salsa Anwar,10,supportsuite-api,18,4,0,2,3,1240,272
2025-04-10,2025-04,AuthFlow,Small,Frontend,Arif Permata,4,authflow-web,17,10,4,8,1,1568,832
2025-04-10,2025-04,FinSight,Large,Data,Joko Wijaya,20,finsight-pipeline,8,2,0,2,4,1019,225
2025-04-10,2025-04,FinSight,Large,Frontend,Ayu Kusuma,20,finsight-dashboard,10,3,2,6,1,1437,1145
2025-04-10,2025-04,HealthTrack,Large,Mobile,Eka Kusuma,22,healthtrack-mobile,5,3,0,5,0,537,286
2025-04-10,2025-04,InventoryHub,Medium,Data,Salsa Yuliani,9,inventoryhub-reporting,10,8,0,8,2,915,400
2025-04-10,2025-04,LearningPortal,Medium,Mobile,Alya Ramadhan,12,learningportal-mobile,6,6,1,5,0,519,283
2025-04-10,2025-04,SupportSuite,Medium,Backend,Citra Hartono,10,supportsuite-api,11,4,1,7,1,1234,753
2025-04-10,2025-04,SupportSuite,Medium,Frontend,Eka Santoso,10,supportsuite-console,12,6,0,3,2,1251,519
2025-04-11,2025-04,CampusPay,Small,Backend,Karina Pratama,5,campuspay-api,20,8,0,7,1,2244,896
2025-04-11,2025-04,FinSight,Large,Backend,Hana Mahendra,20,finsight-risk-engine,5,3,2,5,2,569,301
2025-04-11,2025-04,SupportSuite,Medium,Data,Joko Adinata,10,supportsuite-insights,11,6,0,5,1,1728,1060
2025-04-12,2025-04,CommerceCore,Large,Frontend,Farah Firmansyah,18,commercecore-storefront,8,5,1,3,0,809,318
2025-04-12,2025-04,LogisticsOS,Large,DevOps,Bima Saputra,26,logisticsos-infra,9,4,3,2,1,1932,552
2025-04-12,2025-04,LogisticsOS,Large,Frontend,Citra Pratama,26,logisticsos-control-tower,7,5,1,2,2,598,120
2025-04-12,2025-04,SupportSuite,Medium,Frontend,Alya Hartono,10,supportsuite-console,15,3,1,5,2,2081,767
2025-04-13,2025-04,CommerceCore,Large,DevOps,Andi Kusuma,18,commercecore-platform,13,3,2,4,2,1800,707
2025-04-13,2025-04,FinSight,Large,DevOps,Hana Pratama,20,finsight-platform,4,4,1,4,2,416,252
2025-04-13,2025-04,HealthTrack,Large,Data,Farah Yuliani,22,healthtrack-models,8,5,0,2,3,1452,762
2025-04-13,2025-04,HealthTrack,Large,Data,Bima Wijaya,22,healthtrack-models,10,3,0,5,3,1256,576
2025-04-13,2025-04,InventoryHub,Medium,Backend,Dewi Nugraha,9,inventoryhub-api,18,7,1,4,1,1133,594
2025-04-13,2025-04,LearningPortal,Medium,Frontend,Eka Anwar,12,learningportal-web,6,2,0,5,0,202,65
2025-04-13,2025-04,LogisticsOS,Large,Backend,Ilham Anwar,26,logisticsos-routing,7,3,0,5,2,1147,577
2025-04-14,2025-04,CampusPay,Small,Mobile,Naufal Nugraha,5,campuspay-mobile,8,7,1,8,2,583,298
2025-04-14,2025-04,FinSight,Large,Backend,Bagas Nugraha,20,finsight-api,9,3,0,3,2,1409,667
2025-04-14,2025-04,HealthTrack,Large,DevOps,Putri Kusuma,22,healthtrack-platform,16,6,2,2,2,2841,1597
2025-04-14,2025-04,HealthTrack,Large,Mobile,Nadia Firmansyah,22,healthtrack-mobile,9,5,3,5,1,1217,604
2025-04-15,2025-04,AuthFlow,Small,DevOps,Laras Nugraha,4,authflow-infra,16,8,0,7,0,1916,448
2025-04-15,2025-04,CommerceCore,Large,Data,Rani Nugraha,18,commercecore-warehouse,10,3,1,5,3,1238,466
2025-04-15,2025-04,HealthTrack,Large,DevOps,Nadia Nugraha,22,healthtrack-platform,9,4,0,4,1,1303,450
2025-04-15,2025-04,LearningPortal,Medium,Backend,Eka Permata,12,learningportal-api,10,8,1,3,2,971,397
2025-04-15,2025-04,LearningPortal,Medium,Data,Ayu Saputra,12,learningportal-recommendation,15,7,3,8,0,2721,1085
2025-04-15,2025-04,LogisticsOS,Large,Frontend,Laras Wijaya,26,logisticsos-control-tower,2,2,1,2,0,338,156
2025-04-16,2025-04,CampusPay,Small,Backend,Alya Lestari,5,campuspay-api,14,9,0,6,2,1629,445
2025-04-16,2025-04,LogisticsOS,Large,Mobile,Tegar Basuki,26,logisticsos-driver,8,2,0,4,2,626,354
2025-04-17,2025-04,CommerceCore,Large,Data,Putri Wijaya,18,commercecore-warehouse,6,5,1,3,0,1110,654
2025-04-17,2025-04,CommerceCore,Large,Frontend,Alya Basuki,18,commercecore-storefront,13,3,2,1,3,1843,782
